country_name,region_name,refresh_date,week,rank,score,percent_gain,term,category,latitude,longitude
canada,saskatchewan,10-04-2023,31-05-2020,17,3,110,oilers,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,31-05-2020,8,2,250,psg,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,31-05-2020,8,5,250,psg,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,31-05-2020,8,8,250,psg,sports,45.26704185,-66.07667505
canada,new brunswick,10-04-2023,31-05-2020,22,1,40,raptors,sports,45.26704185,-66.07667505
canada,alberta,10-04-2023,31-05-2020,6,4,250,real madrid,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,31-05-2020,3,8,600,ufc tonight,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,31-05-2020,3,16,600,ufc tonight,sports,50.93331097,-102.7999891
canada,new brunswick,10-04-2023,24-05-2020,19,2,50,blue jays,sports,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,24-05-2020,19,3,50,blue jays,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,24-05-2020,2,1,600,delonte west,people,44.56664532,-80.84998519
canada,manitoba,10-04-2023,24-05-2020,18,3,70,edmonton oilers,sports,50.15002545,-96.88332178
canada,saskatchewan,10-04-2023,24-05-2020,18,3,70,edmonton oilers,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,24-05-2020,9,5,250,epl,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,24-05-2020,11,3,160,lakers,sports,45.58327578,-62.63331934
canada,british columbia,10-04-2023,24-05-2020,7,8,250,lotto max,entertainment,49.09996035,-116.516697
canada,manitoba,10-04-2023,24-05-2020,7,15,250,lotto max,entertainment,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,24-05-2020,7,4,250,lotto max,entertainment,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,24-05-2020,7,13,250,lotto max,entertainment,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,24-05-2020,7,15,250,lotto max,entertainment,46.24928164,-63.13132512
canada,british columbia,10-04-2023,24-05-2020,21,1,40,mlb scores,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,24-05-2020,12,8,150,oilers game,sports,50.15002545,-96.88332178
canada,british columbia,10-04-2023,24-05-2020,5,7,250,premier league,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,24-05-2020,5,8,250,premier league,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,24-05-2020,22,1,40,raptors,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,24-05-2020,23,3,40,toronto blue jays,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,24-05-2020,15,13,130,ufc,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,24-05-2020,3,14,600,ufc tonight,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,24-05-2020,14,3,130,blue jays score,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,24-05-2020,13,8,140,david suzuki,people,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,24-05-2020,13,23,140,david suzuki,people,49.17440025,-57.42691878
canada,ontario,10-04-2023,24-05-2020,13,10,140,david suzuki,people,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,24-05-2020,9,12,250,epl,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,24-05-2020,11,5,160,lakers,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,24-05-2020,11,5,160,lakers,sports,50.15002545,-96.88332178
canada,manitoba,10-04-2023,24-05-2020,4,9,250,lotto max winning numbers,entertainment,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,24-05-2020,4,12,250,lotto max winning numbers,entertainment,45.26704185,-66.07667505
canada,manitoba,10-04-2023,24-05-2020,20,4,50,nba standings,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,24-05-2020,20,4,50,nba standings,sports,44.56664532,-80.84998519
canada,nova scotia,10-04-2023,24-05-2020,17,2,110,oilers,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,24-05-2020,5,6,250,premier league,sports,53.01669802,-112.8166386
canada,alberta,10-04-2023,24-05-2020,22,1,40,raptors,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,24-05-2020,22,1,40,raptors,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,24-05-2020,22,1,40,raptors,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,24-05-2020,6,8,250,real madrid,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,24-05-2020,6,6,250,real madrid,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,24-05-2020,6,19,250,real madrid,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,24-05-2020,6,4,250,real madrid,sports,44.56664532,-80.84998519
canada,manitoba,10-04-2023,24-05-2020,23,5,40,toronto blue jays,sports,50.15002545,-96.88332178
canada,manitoba,10-04-2023,24-05-2020,15,10,130,ufc,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,24-05-2020,15,8,130,ufc,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,24-05-2020,15,10,130,ufc,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,24-05-2020,19,2,50,blue jays,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,24-05-2020,19,3,50,blue jays,sports,50.15002545,-96.88332178
canada,manitoba,10-04-2023,24-05-2020,13,17,140,david suzuki,people,50.15002545,-96.88332178
canada,alberta,10-04-2023,24-05-2020,18,2,70,edmonton oilers,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,24-05-2020,18,6,70,edmonton oilers,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,24-05-2020,18,3,70,edmonton oilers,sports,44.56664532,-80.84998519
canada,nova scotia,10-04-2023,24-05-2020,9,7,250,epl,sports,45.58327578,-62.63331934
canada,northwest territories,10-04-2023,24-05-2020,11,11,160,lakers,sports,62.40005292,-110.7333291
canada,ontario,10-04-2023,24-05-2020,11,2,160,lakers,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,24-05-2020,7,15,250,lotto max,entertainment,50.93331097,-102.7999891
canada,british columbia,10-04-2023,24-05-2020,4,7,250,lotto max winning numbers,entertainment,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,24-05-2020,4,10,250,lotto max winning numbers,entertainment,50.93331097,-102.7999891
canada,british columbia,10-04-2023,24-05-2020,20,2,50,nba standings,sports,49.09996035,-116.516697
canada,alberta,10-04-2023,24-05-2020,17,1,110,oilers,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,24-05-2020,17,5,110,oilers,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,24-05-2020,17,4,110,oilers,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,24-05-2020,17,2,110,oilers,sports,50.93331097,-102.7999891
canada,northwest territories,10-04-2023,24-05-2020,5,25,250,premier league,sports,62.40005292,-110.7333291
canada,british columbia,10-04-2023,24-05-2020,8,1,250,psg,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,24-05-2020,6,23,250,real madrid,sports,49.17440025,-57.42691878
canada,alberta,10-04-2023,24-05-2020,23,3,40,toronto blue jays,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,24-05-2020,23,4,40,toronto blue jays,sports,49.09996035,-116.516697
canada,nunavut,10-04-2023,24-05-2020,23,25,40,toronto blue jays,sports,68.76746684,-81.23608303
canada,alberta,10-04-2023,24-05-2020,15,9,130,ufc,sports,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,24-05-2020,15,17,130,ufc,sports,45.58327578,-62.63331934
canada,northwest territories,10-04-2023,24-05-2020,15,37,130,ufc,sports,62.40005292,-110.7333291
canada,saskatchewan,10-04-2023,24-05-2020,15,11,130,ufc,sports,50.93331097,-102.7999891
canada,newfoundland and labrador,10-04-2023,24-05-2020,10,68,180,ufc 287,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,24-05-2020,3,36,600,ufc tonight,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,24-05-2020,19,2,50,blue jays,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,24-05-2020,19,4,50,blue jays,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,24-05-2020,19,9,50,blue jays,sports,46.24928164,-63.13132512
canada,manitoba,10-04-2023,24-05-2020,1,44,800,blue jays vs angels,sports,50.15002545,-96.88332178
canada,alberta,10-04-2023,24-05-2020,7,13,250,lotto max,entertainment,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,24-05-2020,7,9,250,lotto max,entertainment,45.58327578,-62.63331934
canada,ontario,10-04-2023,24-05-2020,7,9,250,lotto max,entertainment,44.56664532,-80.84998519
canada,alberta,10-04-2023,24-05-2020,4,8,250,lotto max winning numbers,entertainment,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,24-05-2020,4,9,250,lotto max winning numbers,entertainment,45.58327578,-62.63331934
canada,new brunswick,10-04-2023,24-05-2020,17,6,110,oilers,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,24-05-2020,5,32,250,premier league,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,24-05-2020,5,6,250,premier league,sports,44.56664532,-80.84998519
canada,northwest territories,10-04-2023,24-05-2020,6,21,250,real madrid,sports,62.40005292,-110.7333291
canada,british columbia,10-04-2023,24-05-2020,15,14,130,ufc,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,24-05-2020,3,4,600,ufc tonight,sports,44.56664532,-80.84998519
canada,nova scotia,10-04-2023,24-05-2020,19,3,50,blue jays,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,24-05-2020,19,2,50,blue jays,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,24-05-2020,13,6,140,david suzuki,people,53.01669802,-112.8166386
canada,alberta,10-04-2023,24-05-2020,9,13,250,epl,sports,53.01669802,-112.8166386
canada,northwest territories,10-04-2023,24-05-2020,9,31,250,epl,sports,62.40005292,-110.7333291
canada,ontario,10-04-2023,24-05-2020,9,4,250,epl,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,24-05-2020,11,3,160,lakers,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,24-05-2020,4,6,250,lotto max winning numbers,entertainment,49.17440025,-57.42691878
canada,ontario,10-04-2023,24-05-2020,4,10,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,new brunswick,10-04-2023,24-05-2020,21,3,40,mlb scores,sports,45.26704185,-66.07667505
canada,prince edward island,10-04-2023,24-05-2020,21,9,40,mlb scores,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,24-05-2020,20,1,50,nba standings,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,24-05-2020,17,2,110,oilers,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,24-05-2020,17,2,110,oilers,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,24-05-2020,8,1,250,psg,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,24-05-2020,22,1,40,raptors,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,24-05-2020,22,1,40,raptors,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,24-05-2020,22,1,40,raptors,sports,50.93331097,-102.7999891
canada,northwest territories,10-04-2023,24-05-2020,10,23,180,ufc 287,sports,62.40005292,-110.7333291
canada,prince edward island,10-04-2023,24-05-2020,10,31,180,ufc 287,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,24-05-2020,16,8,120,whl scores,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,24-05-2020,16,26,120,whl scores,sports,49.17440025,-57.42691878
canada,alberta,10-04-2023,17-05-2020,19,2,50,blue jays,sports,53.01669802,-112.8166386
canada,alberta,10-04-2023,17-05-2020,13,7,140,david suzuki,people,53.01669802,-112.8166386
canada,prince edward island,10-04-2023,17-05-2020,2,41,600,delonte west,people,46.24928164,-63.13132512
canada,alberta,10-04-2023,17-05-2020,9,15,250,epl,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,17-05-2020,9,5,250,epl,sports,49.09996035,-116.516697
canada,northwest territories,10-04-2023,17-05-2020,7,18,250,lotto max,entertainment,62.40005292,-110.7333291
canada,ontario,10-04-2023,17-05-2020,20,3,50,nba standings,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,17-05-2020,17,2,110,oilers,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,17-05-2020,17,3,110,oilers,sports,50.93331097,-102.7999891
canada,saskatchewan,10-04-2023,17-05-2020,5,7,250,premier league,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,17-05-2020,8,1,250,psg,sports,44.56664532,-80.84998519
canada,northwest territories,10-04-2023,17-05-2020,6,46,250,real madrid,sports,62.40005292,-110.7333291
canada,alberta,10-04-2023,17-05-2020,23,1,40,toronto blue jays,sports,53.01669802,-112.8166386
canada,nunavut,10-04-2023,17-05-2020,23,36,40,toronto blue jays,sports,68.76746684,-81.23608303
canada,ontario,10-04-2023,17-05-2020,23,2,40,toronto blue jays,sports,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,17-05-2020,10,77,180,ufc 287,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,17-05-2020,3,7,600,ufc tonight,sports,53.01669802,-112.8166386
canada,saskatchewan,10-04-2023,17-05-2020,19,2,50,blue jays,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,17-05-2020,2,2,600,delonte west,people,44.56664532,-80.84998519
canada,alberta,10-04-2023,17-05-2020,18,2,70,edmonton oilers,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,17-05-2020,18,3,70,edmonton oilers,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,17-05-2020,18,4,70,edmonton oilers,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,17-05-2020,9,3,250,epl,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,17-05-2020,11,4,160,lakers,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,17-05-2020,7,14,250,lotto max,entertainment,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,17-05-2020,7,12,250,lotto max,entertainment,46.24928164,-63.13132512
canada,alberta,10-04-2023,17-05-2020,20,3,50,nba standings,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,17-05-2020,20,5,50,nba standings,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,17-05-2020,20,6,50,nba standings,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,17-05-2020,17,1,110,oilers,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,17-05-2020,17,2,110,oilers,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,17-05-2020,17,4,110,oilers,sports,45.58327578,-62.63331934
canada,northwest territories,10-04-2023,17-05-2020,12,29,150,oilers game,sports,62.40005292,-110.7333291
canada,manitoba,10-04-2023,17-05-2020,5,3,250,premier league,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,17-05-2020,5,11,250,premier league,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,17-05-2020,22,1,40,raptors,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,17-05-2020,22,1,40,raptors,sports,50.15002545,-96.88332178
canada,alberta,10-04-2023,17-05-2020,6,3,250,real madrid,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,17-05-2020,6,5,250,real madrid,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,17-05-2020,6,3,250,real madrid,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,17-05-2020,23,2,40,toronto blue jays,sports,49.09996035,-116.516697
canada,prince edward island,10-04-2023,17-05-2020,23,10,40,toronto blue jays,sports,46.24928164,-63.13132512
canada,new brunswick,10-04-2023,17-05-2020,15,12,130,ufc,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,17-05-2020,15,16,130,ufc,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,17-05-2020,15,17,130,ufc,sports,45.58327578,-62.63331934
canada,prince edward island,10-04-2023,17-05-2020,15,22,130,ufc,sports,46.24928164,-63.13132512
canada,newfoundland and labrador,10-04-2023,17-05-2020,3,34,600,ufc tonight,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,17-05-2020,16,11,120,whl scores,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,17-05-2020,19,2,50,blue jays,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,17-05-2020,19,5,50,blue jays,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,17-05-2020,14,3,130,blue jays score,sports,53.01669802,-112.8166386
canada,ontario,10-04-2023,17-05-2020,18,2,70,edmonton oilers,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,17-05-2020,9,16,250,epl,sports,50.93331097,-102.7999891
canada,manitoba,10-04-2023,17-05-2020,11,6,160,lakers,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,17-05-2020,11,35,160,lakers,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,17-05-2020,11,22,160,lakers,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,17-05-2020,7,9,250,lotto max,entertainment,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,17-05-2020,7,14,250,lotto max,entertainment,50.93331097,-102.7999891
canada,nova scotia,10-04-2023,17-05-2020,4,6,250,lotto max winning numbers,entertainment,45.58327578,-62.63331934
canada,ontario,10-04-2023,17-05-2020,4,6,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,17-05-2020,4,49,250,lotto max winning numbers,entertainment,50.93331097,-102.7999891
canada,saskatchewan,10-04-2023,17-05-2020,20,21,50,nba standings,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,17-05-2020,12,6,150,oilers game,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,17-05-2020,5,5,250,premier league,sports,53.01669802,-112.8166386
canada,ontario,10-04-2023,17-05-2020,5,5,250,premier league,sports,44.56664532,-80.84998519
canada,new brunswick,10-04-2023,17-05-2020,8,9,250,psg,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,17-05-2020,22,1,40,raptors,sports,44.56664532,-80.84998519
canada,nova scotia,10-04-2023,17-05-2020,6,9,250,real madrid,sports,45.58327578,-62.63331934
canada,british columbia,10-04-2023,17-05-2020,15,16,130,ufc,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,17-05-2020,10,19,180,ufc 287,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,17-05-2020,10,36,180,ufc 287,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,17-05-2020,3,8,600,ufc tonight,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,17-05-2020,19,2,50,blue jays,sports,44.56664532,-80.84998519
canada,northwest territories,10-04-2023,17-05-2020,14,25,130,blue jays score,sports,62.40005292,-110.7333291
canada,saskatchewan,10-04-2023,17-05-2020,2,18,600,delonte west,people,50.93331097,-102.7999891
canada,british columbia,10-04-2023,17-05-2020,11,5,160,lakers,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,17-05-2020,7,11,250,lotto max,entertainment,45.58327578,-62.63331934
canada,alberta,10-04-2023,17-05-2020,4,14,250,lotto max winning numbers,entertainment,53.01669802,-112.8166386
canada,manitoba,10-04-2023,17-05-2020,4,12,250,lotto max winning numbers,entertainment,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,17-05-2020,4,14,250,lotto max winning numbers,entertainment,49.17440025,-57.42691878
canada,british columbia,10-04-2023,17-05-2020,17,2,110,oilers,sports,49.09996035,-116.516697
canada,british columbia,10-04-2023,17-05-2020,22,1,40,raptors,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,17-05-2020,23,3,40,toronto blue jays,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,17-05-2020,15,11,130,ufc,sports,53.01669802,-112.8166386
canada,saskatchewan,10-04-2023,17-05-2020,15,13,130,ufc,sports,50.93331097,-102.7999891
canada,prince edward island,10-04-2023,17-05-2020,3,23,600,ufc tonight,sports,46.24928164,-63.13132512
canada,british columbia,10-04-2023,17-05-2020,19,1,50,blue jays,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,17-05-2020,19,2,50,blue jays,sports,45.58327578,-62.63331934
canada,manitoba,10-04-2023,17-05-2020,14,14,130,blue jays score,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,17-05-2020,13,10,140,david suzuki,people,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,17-05-2020,9,27,250,epl,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,17-05-2020,11,4,160,lakers,sports,53.01669802,-112.8166386
canada,alberta,10-04-2023,17-05-2020,7,13,250,lotto max,entertainment,53.01669802,-112.8166386
canada,british columbia,10-04-2023,17-05-2020,7,10,250,lotto max,entertainment,49.09996035,-116.516697
canada,manitoba,10-04-2023,17-05-2020,7,15,250,lotto max,entertainment,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,17-05-2020,7,9,250,lotto max,entertainment,45.26704185,-66.07667505
canada,british columbia,10-04-2023,17-05-2020,4,4,250,lotto max winning numbers,entertainment,49.09996035,-116.516697
canada,manitoba,10-04-2023,17-05-2020,20,5,50,nba standings,sports,50.15002545,-96.88332178
canada,british columbia,10-04-2023,17-05-2020,5,8,250,premier league,sports,49.09996035,-116.516697
canada,new brunswick,10-04-2023,17-05-2020,5,14,250,premier league,sports,45.26704185,-66.07667505
canada,northwest territories,10-04-2023,17-05-2020,5,49,250,premier league,sports,62.40005292,-110.7333291
canada,alberta,10-04-2023,17-05-2020,8,1,250,psg,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,17-05-2020,8,1,250,psg,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,17-05-2020,8,60,250,psg,sports,49.17440025,-57.42691878
canada,manitoba,10-04-2023,17-05-2020,23,3,40,toronto blue jays,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,17-05-2020,23,5,40,toronto blue jays,sports,45.58327578,-62.63331934
canada,manitoba,10-04-2023,17-05-2020,15,9,130,ufc,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,17-05-2020,15,15,130,ufc,sports,44.56664532,-80.84998519
canada,nunavut,10-04-2023,17-05-2020,10,17,180,ufc 287,sports,68.76746684,-81.23608303
canada,alberta,10-04-2023,10-05-2020,19,2,50,blue jays,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,10-05-2020,19,2,50,blue jays,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,10-05-2020,19,7,50,blue jays,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,10-05-2020,19,3,50,blue jays,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,10-05-2020,2,7,600,delonte west,people,53.01669802,-112.8166386
canada,british columbia,10-04-2023,10-05-2020,2,2,600,delonte west,people,49.09996035,-116.516697
canada,nova scotia,10-04-2023,10-05-2020,18,9,70,edmonton oilers,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,10-05-2020,18,2,70,edmonton oilers,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,10-05-2020,9,10,250,epl,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,10-05-2020,11,20,160,lakers,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,10-05-2020,11,4,160,lakers,sports,50.93331097,-102.7999891
canada,nova scotia,10-04-2023,10-05-2020,7,10,250,lotto max,entertainment,45.58327578,-62.63331934
canada,nunavut,10-04-2023,10-05-2020,7,48,250,lotto max,entertainment,68.76746684,-81.23608303
canada,alberta,10-04-2023,10-05-2020,4,10,250,lotto max winning numbers,entertainment,53.01669802,-112.8166386
canada,british columbia,10-04-2023,10-05-2020,4,9,250,lotto max winning numbers,entertainment,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,10-05-2020,20,18,50,nba standings,sports,50.93331097,-102.7999891
canada,manitoba,10-04-2023,10-05-2020,17,2,110,oilers,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,10-05-2020,17,5,110,oilers,sports,45.26704185,-66.07667505
canada,nunavut,10-04-2023,10-05-2020,17,22,110,oilers,sports,68.76746684,-81.23608303
canada,ontario,10-04-2023,10-05-2020,17,3,110,oilers,sports,44.56664532,-80.84998519
canada,new brunswick,10-04-2023,10-05-2020,5,14,250,premier league,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,10-05-2020,22,1,40,raptors,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,10-05-2020,22,1,40,raptors,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,10-05-2020,6,2,250,real madrid,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,10-05-2020,15,40,130,ufc,sports,49.09996035,-116.516697
canada,new brunswick,10-04-2023,10-05-2020,15,42,130,ufc,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,10-05-2020,15,49,130,ufc,sports,49.17440025,-57.42691878
canada,british columbia,10-04-2023,10-05-2020,19,2,50,blue jays,sports,49.09996035,-116.516697
canada,new brunswick,10-04-2023,10-05-2020,14,12,130,blue jays score,sports,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,10-05-2020,14,5,130,blue jays score,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,10-05-2020,2,1,600,delonte west,people,44.56664532,-80.84998519
canada,new brunswick,10-04-2023,10-05-2020,18,8,70,edmonton oilers,sports,45.26704185,-66.07667505
canada,british columbia,10-04-2023,10-05-2020,9,4,250,epl,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,10-05-2020,9,4,250,epl,sports,50.15002545,-96.88332178
canada,ontario,10-04-2023,10-05-2020,11,4,160,lakers,sports,44.56664532,-80.84998519
canada,manitoba,10-04-2023,10-05-2020,7,17,250,lotto max,entertainment,50.15002545,-96.88332178
canada,northwest territories,10-04-2023,10-05-2020,7,15,250,lotto max,entertainment,62.40005292,-110.7333291
canada,ontario,10-04-2023,10-05-2020,4,10,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,alberta,10-04-2023,10-05-2020,21,1,40,mlb scores,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,10-05-2020,21,1,40,mlb scores,sports,49.09996035,-116.516697
canada,alberta,10-04-2023,10-05-2020,20,2,50,nba standings,sports,53.01669802,-112.8166386
canada,saskatchewan,10-04-2023,10-05-2020,17,2,110,oilers,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,10-05-2020,12,2,150,oilers game,sports,49.09996035,-116.516697
canada,nunavut,10-04-2023,10-05-2020,12,14,150,oilers game,sports,68.76746684,-81.23608303
canada,alberta,10-04-2023,10-05-2020,5,5,250,premier league,sports,53.01669802,-112.8166386
canada,northwest territories,10-04-2023,10-05-2020,22,9,40,raptors,sports,62.40005292,-110.7333291
canada,british columbia,10-04-2023,10-05-2020,6,5,250,real madrid,sports,49.09996035,-116.516697
canada,new brunswick,10-04-2023,10-05-2020,23,3,40,toronto blue jays,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,10-05-2020,23,2,40,toronto blue jays,sports,44.56664532,-80.84998519
canada,northwest territories,10-04-2023,10-05-2020,15,38,130,ufc,sports,62.40005292,-110.7333291
canada,prince edward island,10-04-2023,10-05-2020,15,57,130,ufc,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,10-05-2020,3,8,600,ufc tonight,sports,53.01669802,-112.8166386
