country_name,region_name,refresh_date,week,rank,score,percent_gain,term,category,Country,latitude,longitude
canada,ontario,2023-04-10,2021-08-01,19,55,50,blue jays,sports,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2021-08-01,14,15,130,blue jays score,sports,Canada,50.15002545,-96.88332178
canada,alberta,2023-04-10,2021-08-01,9,25,250,epl,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2021-08-01,11,20,160,lakers,sports,Canada,50.15002545,-96.88332178
canada,saskatchewan,2023-04-10,2021-08-01,11,33,160,lakers,sports,Canada,50.93331097,-102.7999891
canada,nova scotia,2023-04-10,2021-08-01,7,22,250,lotto max,entertainment,Canada,45.58327578,-62.63331934
canada,prince edward island,2023-04-10,2021-08-01,7,23,250,lotto max,entertainment,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2021-08-01,4,10,250,lotto max winning numbers,entertainment,Canada,53.01669802,-112.8166386
canada,prince edward island,2023-04-10,2021-08-01,21,47,40,mlb scores,sports,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2021-08-01,17,9,110,oilers,sports,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2021-08-01,5,11,250,premier league,sports,Canada,49.09996035,-116.516697
canada,ontario,2023-04-10,2021-08-01,8,14,250,psg,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2021-08-01,22,3,40,raptors,sports,Canada,53.01669802,-112.8166386
canada,ontario,2023-04-10,2021-08-01,22,5,40,raptors,sports,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2021-08-01,6,6,250,real madrid,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2021-08-01,6,17,250,real madrid,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2021-08-01,6,7,250,real madrid,sports,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2021-08-01,23,38,40,toronto blue jays,sports,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2021-08-01,23,57,40,toronto blue jays,sports,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2021-08-01,15,25,130,ufc,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-08-01,15,20,130,ufc,sports,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2021-08-01,19,36,50,blue jays,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2021-08-01,19,42,50,blue jays,sports,Canada,49.17440025,-57.42691878
canada,alberta,2023-04-10,2021-08-01,14,25,130,blue jays score,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-08-01,14,28,130,blue jays score,sports,Canada,45.58327578,-62.63331934
canada,nunavut,2023-04-10,2021-08-01,14,15,130,blue jays score,sports,Canada,68.76746684,-81.23608303
canada,saskatchewan,2023-04-10,2021-08-01,14,45,130,blue jays score,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2021-08-01,13,21,140,david suzuki,people,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2021-08-01,18,26,70,edmonton oilers,sports,Canada,45.26704185,-66.07667505
canada,british columbia,2023-04-10,2021-08-01,9,10,250,epl,sports,Canada,49.09996035,-116.516697
canada,prince edward island,2023-04-10,2021-08-01,11,55,160,lakers,sports,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2021-08-01,4,27,250,lotto max winning numbers,entertainment,Canada,49.09996035,-116.516697
canada,alberta,2023-04-10,2021-08-01,21,39,40,mlb scores,sports,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2021-08-01,20,12,50,nba standings,sports,Canada,45.26704185,-66.07667505
canada,saskatchewan,2023-04-10,2021-08-01,20,11,50,nba standings,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2021-08-01,17,5,110,oilers,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2021-08-01,17,8,110,oilers,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2021-08-01,5,7,250,premier league,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-08-01,8,11,250,psg,sports,Canada,45.58327578,-62.63331934
canada,new brunswick,2023-04-10,2021-08-01,22,4,40,raptors,sports,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2021-08-01,22,6,40,raptors,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2021-08-01,22,4,40,raptors,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2021-08-01,23,55,40,toronto blue jays,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2021-08-01,23,40,40,toronto blue jays,sports,Canada,45.26704185,-66.07667505
canada,prince edward island,2023-04-10,2021-08-01,10,57,180,ufc 287,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2021-08-01,3,57,600,ufc tonight,sports,Canada,50.93331097,-102.7999891
canada,new brunswick,2023-04-10,2021-08-01,19,50,50,blue jays,sports,Canada,45.26704185,-66.07667505
canada,new brunswick,2023-04-10,2021-08-01,1,45,800,blue jays vs angels,sports,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2021-08-01,1,18,800,blue jays vs angels,sports,Canada,49.17440025,-57.42691878
canada,newfoundland and labrador,2023-04-10,2021-08-01,13,30,140,david suzuki,people,Canada,49.17440025,-57.42691878
canada,alberta,2023-04-10,2021-08-01,18,8,70,edmonton oilers,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-08-01,18,24,70,edmonton oilers,sports,Canada,45.58327578,-62.63331934
canada,nunavut,2023-04-10,2021-08-01,18,54,70,edmonton oilers,sports,Canada,68.76746684,-81.23608303
canada,ontario,2023-04-10,2021-08-01,18,8,70,edmonton oilers,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2021-08-01,18,20,70,edmonton oilers,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2021-08-01,18,15,70,edmonton oilers,sports,Canada,50.93331097,-102.7999891
canada,saskatchewan,2023-04-10,2021-08-01,9,9,250,epl,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2021-08-01,11,29,160,lakers,sports,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2021-08-01,11,47,160,lakers,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2021-08-01,11,7,160,lakers,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-08-01,11,16,160,lakers,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2021-08-01,7,17,250,lotto max,entertainment,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-08-01,7,15,250,lotto max,entertainment,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-08-01,7,22,250,lotto max,entertainment,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2021-08-01,4,29,250,lotto max winning numbers,entertainment,Canada,45.58327578,-62.63331934
canada,prince edward island,2023-04-10,2021-08-01,4,28,250,lotto max winning numbers,entertainment,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2021-08-01,21,41,40,mlb scores,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-08-01,21,39,40,mlb scores,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2021-08-01,21,44,40,mlb scores,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2021-08-01,21,44,40,mlb scores,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2021-08-01,17,4,110,oilers,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2021-08-01,17,8,110,oilers,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2021-08-01,17,12,110,oilers,sports,Canada,45.26704185,-66.07667505
canada,nunavut,2023-04-10,2021-08-01,12,15,150,oilers game,sports,Canada,68.76746684,-81.23608303
canada,manitoba,2023-04-10,2021-08-01,5,14,250,premier league,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2021-08-01,5,15,250,premier league,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2021-08-01,8,11,250,psg,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-08-01,22,3,40,raptors,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-08-01,22,4,40,raptors,sports,Canada,50.15002545,-96.88332178
canada,alberta,2023-04-10,2021-08-01,6,8,250,real madrid,sports,Canada,53.01669802,-112.8166386
canada,northwest territories,2023-04-10,2021-08-01,6,16,250,real madrid,sports,Canada,62.40005292,-110.7333291
canada,prince edward island,2023-04-10,2021-08-01,6,37,250,real madrid,sports,Canada,46.24928164,-63.13132512
canada,newfoundland and labrador,2023-04-10,2021-08-01,23,47,40,toronto blue jays,sports,Canada,49.17440025,-57.42691878
canada,prince edward island,2023-04-10,2021-08-01,23,35,40,toronto blue jays,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2021-08-01,15,17,130,ufc,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2021-08-01,15,17,130,ufc,sports,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2021-08-01,3,35,600,ufc tonight,sports,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2021-08-01,16,23,120,whl scores,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2021-08-01,19,66,50,blue jays,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2021-08-01,14,33,130,blue jays score,sports,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2021-08-01,18,16,70,edmonton oilers,sports,Canada,49.09996035,-116.516697
canada,newfoundland and labrador,2023-04-10,2021-08-01,9,33,250,epl,sports,Canada,49.17440025,-57.42691878
canada,northwest territories,2023-04-10,2021-08-01,9,40,250,epl,sports,Canada,62.40005292,-110.7333291
canada,ontario,2023-04-10,2021-08-01,9,6,250,epl,sports,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2021-08-01,7,13,250,lotto max,entertainment,Canada,45.26704185,-66.07667505
canada,saskatchewan,2023-04-10,2021-08-01,7,20,250,lotto max,entertainment,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2021-08-01,4,22,250,lotto max winning numbers,entertainment,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2021-08-01,4,18,250,lotto max winning numbers,entertainment,Canada,49.17440025,-57.42691878
canada,new brunswick,2023-04-10,2021-08-01,21,64,40,mlb scores,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2021-08-01,20,2,50,nba standings,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-08-01,17,14,110,oilers,sports,Canada,45.58327578,-62.63331934
canada,newfoundland and labrador,2023-04-10,2021-08-01,5,35,250,premier league,sports,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2021-08-01,5,17,250,premier league,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-08-01,5,8,250,premier league,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2021-08-01,8,39,250,psg,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2021-08-01,8,24,250,psg,sports,Canada,50.93331097,-102.7999891
canada,prince edward island,2023-04-10,2021-08-01,22,7,40,raptors,sports,Canada,46.24928164,-63.13132512
canada,manitoba,2023-04-10,2021-08-01,6,19,250,real madrid,sports,Canada,50.15002545,-96.88332178
canada,alberta,2023-04-10,2021-08-01,23,55,40,toronto blue jays,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-08-01,23,55,40,toronto blue jays,sports,Canada,45.58327578,-62.63331934
canada,new brunswick,2023-04-10,2021-08-01,15,28,130,ufc,sports,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2021-08-01,15,21,130,ufc,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2021-08-01,15,17,130,ufc,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2021-08-01,3,38,600,ufc tonight,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-08-01,19,42,50,blue jays,sports,Canada,49.09996035,-116.516697
canada,prince edward island,2023-04-10,2021-08-01,19,52,50,blue jays,sports,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2021-08-01,14,30,130,blue jays score,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2021-08-01,14,35,130,blue jays score,sports,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2021-08-01,14,39,130,blue jays score,sports,Canada,49.17440025,-57.42691878
canada,prince edward island,2023-04-10,2021-08-01,14,23,130,blue jays score,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2021-08-01,13,5,140,david suzuki,people,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-08-01,13,19,140,david suzuki,people,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-08-01,13,43,140,david suzuki,people,Canada,50.15002545,-96.88332178
canada,saskatchewan,2023-04-10,2021-08-01,13,32,140,david suzuki,people,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2021-08-01,2,50,600,delonte west,people,Canada,49.17440025,-57.42691878
canada,manitoba,2023-04-10,2021-08-01,18,5,70,edmonton oilers,sports,Canada,50.15002545,-96.88332178
canada,british columbia,2023-04-10,2021-08-01,11,23,160,lakers,sports,Canada,49.09996035,-116.516697
canada,nunavut,2023-04-10,2021-08-01,11,22,160,lakers,sports,Canada,68.76746684,-81.23608303
canada,newfoundland and labrador,2023-04-10,2021-08-01,7,14,250,lotto max,entertainment,Canada,49.17440025,-57.42691878
canada,nunavut,2023-04-10,2021-08-01,7,21,250,lotto max,entertainment,Canada,68.76746684,-81.23608303
canada,ontario,2023-04-10,2021-08-01,7,13,250,lotto max,entertainment,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2021-08-01,4,19,250,lotto max winning numbers,entertainment,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2021-08-01,4,39,250,lotto max winning numbers,entertainment,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2021-08-01,21,47,40,mlb scores,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-08-01,21,44,40,mlb scores,sports,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2021-08-01,20,3,50,nba standings,sports,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2021-08-01,8,16,250,psg,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-08-01,8,11,250,psg,sports,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2021-08-01,22,5,40,raptors,sports,Canada,45.58327578,-62.63331934
canada,saskatchewan,2023-04-10,2021-08-01,23,68,40,toronto blue jays,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2021-08-01,15,22,130,ufc,sports,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2021-08-01,3,18,600,ufc tonight,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-08-01,3,21,600,ufc tonight,sports,Canada,50.15002545,-96.88332178
canada,manitoba,2023-04-10,2021-08-01,16,35,120,whl scores,sports,Canada,50.15002545,-96.88332178
canada,manitoba,2023-04-10,2021-07-25,19,37,50,blue jays,sports,Canada,50.15002545,-96.88332178
canada,saskatchewan,2023-04-10,2021-07-25,19,56,50,blue jays,sports,Canada,50.93331097,-102.7999891
canada,new brunswick,2023-04-10,2021-07-25,14,23,130,blue jays score,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2021-07-25,14,26,130,blue jays score,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2021-07-25,2,45,600,delonte west,people,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2021-07-25,18,17,70,edmonton oilers,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2021-07-25,18,27,70,edmonton oilers,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2021-07-25,18,26,70,edmonton oilers,sports,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2021-07-25,11,18,160,lakers,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2021-07-25,7,10,250,lotto max,entertainment,Canada,49.17440025,-57.42691878
canada,northwest territories,2023-04-10,2021-07-25,7,20,250,lotto max,entertainment,Canada,62.40005292,-110.7333291
canada,prince edward island,2023-04-10,2021-07-25,4,28,250,lotto max winning numbers,entertainment,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2021-07-25,20,3,50,nba standings,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-07-25,20,6,50,nba standings,sports,Canada,45.58327578,-62.63331934
canada,alberta,2023-04-10,2021-07-25,17,8,110,oilers,sports,Canada,53.01669802,-112.8166386
canada,newfoundland and labrador,2023-04-10,2021-07-25,17,20,110,oilers,sports,Canada,49.17440025,-57.42691878
canada,manitoba,2023-04-10,2021-07-25,5,13,250,premier league,sports,Canada,50.15002545,-96.88332178
canada,manitoba,2023-04-10,2021-07-25,22,3,40,raptors,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2021-07-25,22,3,40,raptors,sports,Canada,49.17440025,-57.42691878
canada,british columbia,2023-04-10,2021-07-25,6,12,250,real madrid,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2021-07-25,23,47,40,toronto blue jays,sports,Canada,45.26704185,-66.07667505
canada,prince edward island,2023-04-10,2021-07-25,23,35,40,toronto blue jays,sports,Canada,46.24928164,-63.13132512
canada,newfoundland and labrador,2023-04-10,2021-07-25,15,22,130,ufc,sports,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2021-07-25,3,41,600,ufc tonight,sports,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2021-07-25,14,16,130,blue jays score,sports,Canada,49.17440025,-57.42691878
canada,nunavut,2023-04-10,2021-07-25,14,59,130,blue jays score,sports,Canada,68.76746684,-81.23608303
canada,british columbia,2023-04-10,2021-07-25,13,29,140,david suzuki,people,Canada,49.09996035,-116.516697
canada,nova scotia,2023-04-10,2021-07-25,13,50,140,david suzuki,people,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-07-25,13,35,140,david suzuki,people,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2021-07-25,13,29,140,david suzuki,people,Canada,50.93331097,-102.7999891
canada,nova scotia,2023-04-10,2021-07-25,18,22,70,edmonton oilers,sports,Canada,45.58327578,-62.63331934
canada,prince edward island,2023-04-10,2021-07-25,18,18,70,edmonton oilers,sports,Canada,46.24928164,-63.13132512
canada,nova scotia,2023-04-10,2021-07-25,9,8,250,epl,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-07-25,9,4,250,epl,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2021-07-25,11,18,160,lakers,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2021-07-25,7,21,250,lotto max,entertainment,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2021-07-25,7,13,250,lotto max,entertainment,Canada,45.58327578,-62.63331934
canada,prince edward island,2023-04-10,2021-07-25,7,19,250,lotto max,entertainment,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2021-07-25,7,14,250,lotto max,entertainment,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2021-07-25,4,9,250,lotto max winning numbers,entertainment,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2021-07-25,4,42,250,lotto max winning numbers,entertainment,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2021-07-25,21,37,40,mlb scores,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-07-25,21,42,40,mlb scores,sports,Canada,45.58327578,-62.63331934
canada,british columbia,2023-04-10,2021-07-25,17,18,110,oilers,sports,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2021-07-25,5,19,250,premier league,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2021-07-25,8,4,250,psg,sports,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2021-07-25,22,3,40,raptors,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-07-25,22,4,40,raptors,sports,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2021-07-25,6,18,250,real madrid,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2021-07-25,19,43,50,blue jays,sports,Canada,53.01669802,-112.8166386
canada,newfoundland and labrador,2023-04-10,2021-07-25,19,42,50,blue jays,sports,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2021-07-25,19,54,50,blue jays,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2021-07-25,19,45,50,blue jays,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2021-07-25,14,26,130,blue jays score,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-07-25,14,37,130,blue jays score,sports,Canada,49.09996035,-116.516697
canada,nova scotia,2023-04-10,2021-07-25,14,35,130,blue jays score,sports,Canada,45.58327578,-62.63331934
canada,newfoundland and labrador,2023-04-10,2021-07-25,1,31,800,blue jays vs angels,sports,Canada,49.17440025,-57.42691878
canada,prince edward island,2023-04-10,2021-07-25,1,26,800,blue jays vs angels,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2021-07-25,13,15,140,david suzuki,people,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2021-07-25,13,17,140,david suzuki,people,Canada,45.26704185,-66.07667505
canada,british columbia,2023-04-10,2021-07-25,18,36,70,edmonton oilers,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2021-07-25,18,29,70,edmonton oilers,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2021-07-25,9,26,250,epl,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-07-25,9,5,250,epl,sports,Canada,49.09996035,-116.516697
canada,nunavut,2023-04-10,2021-07-25,11,28,160,lakers,sports,Canada,68.76746684,-81.23608303
canada,ontario,2023-04-10,2021-07-25,11,12,160,lakers,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2021-07-25,11,15,160,lakers,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2021-07-25,7,15,250,lotto max,entertainment,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-07-25,7,12,250,lotto max,entertainment,Canada,49.09996035,-116.516697
canada,nova scotia,2023-04-10,2021-07-25,4,10,250,lotto max winning numbers,entertainment,Canada,45.58327578,-62.63331934
canada,british columbia,2023-04-10,2021-07-25,21,39,40,mlb scores,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-07-25,21,38,40,mlb scores,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2021-07-25,21,51,40,mlb scores,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2021-07-25,20,2,50,nba standings,sports,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2021-07-25,17,12,110,oilers,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2021-07-25,17,5,110,oilers,sports,Canada,45.26704185,-66.07667505
canada,nunavut,2023-04-10,2021-07-25,17,38,110,oilers,sports,Canada,68.76746684,-81.23608303
canada,british columbia,2023-04-10,2021-07-25,5,5,250,premier league,sports,Canada,49.09996035,-116.516697
canada,ontario,2023-04-10,2021-07-25,5,7,250,premier league,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2021-07-25,22,3,40,raptors,sports,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2021-07-25,22,4,40,raptors,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2021-07-25,6,16,250,real madrid,sports,Canada,53.01669802,-112.8166386
canada,alberta,2023-04-10,2021-07-25,23,55,40,toronto blue jays,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2021-07-25,23,47,40,toronto blue jays,sports,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2021-07-25,23,69,40,toronto blue jays,sports,Canada,45.58327578,-62.63331934
canada,british columbia,2023-04-10,2021-07-25,15,18,130,ufc,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-07-25,15,20,130,ufc,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2021-07-25,15,15,130,ufc,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2021-07-25,15,20,130,ufc,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2021-07-25,15,22,130,ufc,sports,Canada,50.93331097,-102.7999891
canada,saskatchewan,2023-04-10,2021-07-25,10,30,180,ufc 287,sports,Canada,50.93331097,-102.7999891
canada,new brunswick,2023-04-10,2021-07-25,3,50,600,ufc tonight,sports,Canada,45.26704185,-66.07667505
canada,northwest territories,2023-04-10,2021-07-25,19,56,50,blue jays,sports,Canada,62.40005292,-110.7333291
canada,northwest territories,2023-04-10,2021-07-25,18,25,70,edmonton oilers,sports,Canada,62.40005292,-110.7333291
canada,british columbia,2023-04-10,2021-07-25,11,16,160,lakers,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2021-07-25,11,9,160,lakers,sports,Canada,45.26704185,-66.07667505
canada,new brunswick,2023-04-10,2021-07-25,7,8,250,lotto max,entertainment,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2021-07-25,7,13,250,lotto max,entertainment,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2021-07-25,4,26,250,lotto max winning numbers,entertainment,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2021-07-25,4,30,250,lotto max winning numbers,entertainment,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2021-07-25,21,40,40,mlb scores,sports,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2021-07-25,17,13,110,oilers,sports,Canada,45.58327578,-62.63331934
canada,alberta,2023-04-10,2021-07-25,5,5,250,premier league,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2021-07-25,8,6,250,psg,sports,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2021-07-25,22,2,40,raptors,sports,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2021-07-25,22,3,40,raptors,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2021-07-25,6,12,250,real madrid,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2021-07-25,6,15,250,real madrid,sports,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2021-07-25,23,43,40,toronto blue jays,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2021-07-25,23,53,40,toronto blue jays,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2021-07-25,15,15,130,ufc,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2021-07-25,15,18,130,ufc,sports,Canada,45.58327578,-62.63331934
